h_comment_date,h_content_comment,h_rating,h_reviever_helpfulvote,h_reviewer_address,h_reviewer_contribution,h_reviewer_id,h_reviewer_name,h_reviewer_staydate,h_title_comment,h_triptype,h_url
42767,This small hotel is on a side street which is actually nice because it is quiet in the busy city of Hue. The room was always well taken care of and the entire hotel is very clean. There is a restaurant where we had several meals and the food was good. The rates are very moderate considering the quality of everything in the hotel. But the hospitality is the best thing about the Serene Palace. Every single staff person form receptionists to bellmen to servers in the restaurant were so friendly and helpful. We spent 4 nights here and enjoyed every minute. One of the perks of this hotel is having travel plans set up for you. We arranged a tour of some tombs in advance which was great. But they also were able to arrange a last minute afternoon boat trip on the Perfume River for me. When my husband was sick the breakfast server made him ginger tea and toast. A great experience all around,50,77,"Los Osos, California",177,https://www.tripadvisor.com/Profile/janny45,janny45,42767,"Maximum hospitality, good value",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,Food choice plentiful. Served piping hot. Loved chicken with cashews and crispy noodles. Also can recommend skewers. Sami delightful with great english. Very personable and professional. Highly recommend.,50,102,"Birmingham, United Kingdom",127,https://www.tripadvisor.com/Profile/gail_doolan,gail_doolan,42767,Best restaurant in Hue,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"I can't say enough great things about this hotel. Stylish, friendly, great personalized service, clean, modern, and wonderful good food.

Breakfast was amazing. Set Hue menu for dinner was interesting and tasty.

We rented a scooter from the hotel to head out to the tombs and staff were very helpful as they were in everything we did

Highly recommend",50,13,"Chemainus, Canada",20,https://www.tripadvisor.com/Profile/RobertBc,RobertBc,42767,Amazing quality and value,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"My husband and I stayed in this lovely hotel for 3 nights and really enjoyed our time there. The breakfast menu was more than adequate, the lunch and dinner menus were vast and the cocktails excellent. It was great having a restaurant on site, particularly for weary travellers. Other dining options in the area are easily accessible. Our room was more than adequate - clean, welcoming and the bed was very comfortable. What stood out the most though was the excellent service. We could not fault it. We would definitely stay here again. Thank you to everyone for making our holiday a memorable and enjoyable one. Warm regards, B. and T. James (Rm 602)",50,65,"Perth, Australia",58,https://www.tripadvisor.com/Profile/Brigitte2351,Brigitte James,42767,Delightful,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"We only stayed one night at this hotel, but the hotel staff could not have been more helpful! They arranged pickup at the train station for us, greeted us with juice and fruit, and offered us the option of a shower after we returned to the hotel after a hot day of motor-biking around Hue. The room was comfortable and quiet. It was only as we were leaving and enjoying a late lunch, did we also realize they have one of the very best restaurants in Hue. Overall, this was a great stay and I'd highly recommend.",50,16,"Seattle, Washington",16,https://www.tripadvisor.com/Profile/n2sta,n2sta,42767,Hidden Gem Hotel,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"We have just finished a 2 night stay at this hotel and this was the best hotel in Vietnam so far! The staff were so friendly and I think provided the best hospitality we have had so far in Vietnam. Room was lovely, clean and big. We were greeted with a welcome drink and fruit platter, which was really refreshing after an uncomfortable journey from Hoi An (good tip: book a day trip between Hoi An and Hue, not the morning bus!).

Nothing seemed like too much effort and we were sorry to leave.",50,2,"Somerville, Massachusetts",9,https://www.tripadvisor.com/Profile/sr1238,sr1238,42767,"Excellent Hotel, would definitely stay here again!",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"Everything is as great as other reviews have stated. The rooms were nicer than the pictures show. This I normally find to be the opposite. The receptionist met us at the car door, and was the one to take us to our room and was the one to wave us off when we left.(sorry I have forgotten her name). There tours are very informative with very knowledgeable guides, Most of the time I close my eyes when I am in the cars. (scary) The driver Q, picked us up from the airport and also was our driver in 2 tours that we had. He was a very good driver,who made me feel very safe. The Serene Palace Hotel was the best hotel out of 6 we stayed at in our 4 week holiday.
Would highly recommend.",50,48,"Brisbane, Australia",89,https://www.tripadvisor.com/Profile/Kerry1005,Kerry1005,42767,Excellent,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"We stayed here for three nights and thought the hotel was great. It is situated down a shabby alley but don't let that put you off as the benefits are that it is quiet. I would imagine much quieter than some of the other hotels on main roads. The rooms are clean and the bed comfy. The staff were great and helped us arrange some tours l, plus we got them to do some laundry at the same time. Breakfast was good and they also give you a 10% off voucher when you stay but we didn't try the food for dinner. I would definitely recommend staying here.",50,3,"Surrey, United Kingdom",11,https://www.tripadvisor.com/Profile/Kazherbie,Karen A,42767,Fab hotel at a good price,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"The hotel is amazing. The rooms are clean and comfortable, the service is very good, the staff were kind and helpful. It is totally worth the money. The area is quiet so you can relax. There are many things to do in a walking distance.",50,2,NA,11,https://www.tripadvisor.com/Profile/572dimitard,Dimitar D,42767,Perfection,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"Apon arrival i was very tired as i drove there on a motorbike, was greeted warmly with some freshly squeezed juice and some fruit while the staff unloaded my gear from the bike.

the room was clean and quiet and the staff were very friendly and helpfull.
It's located down a little side street which is perfect for noise.

I can honestly say that this has been the best hotel I've stayed in on my trip so far.",50,25,NA,11,https://www.tripadvisor.com/Profile/AaronL2286,Aaron L,42767,Flawless,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or710-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"We stayed here it was a nice hotel and staff were good..reasonable food was only for a night but all in all clean,tidy and helpful..It was cold and raining and was lovely to walk into a nice warm hotel with friendly faces",40,16,"Upper Lockyer, Australia",68,https://www.tripadvisor.com/Profile/hev20162016,Heather g,42767,Good hotel,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"It's was great stayed in this hotel because it's was good walking distance in the area.The hotel staff was very friendly and food was delicious.The room was well managed.Breakfast included,lunch and dinner was fantastic plus well served from restaurant staff(keep up the good work and smile always 🙏👍🙏)",50,15,"Dublin, Ireland",98,https://www.tripadvisor.com/Profile/andreas_ws,andreas_ws,42767,Great location 👍,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"Don't be put of by the location of this charming hotel in a back lane in Hue. It is very accessible to the Perfume river bridges and all the shopping and the markets. The staff were fantastic, the rooms large and comfortable and clean. There was a bit of noise from the bar next door but never after 10pm and not enough to complain about. Sally in the restaurant could not have been more helpful and even packed fruit for us for our road trip to Hoi An. One evening we ordered a dish not to our taste but perfectly fine and she gave us 30% Discount? Now that's service. Hotel organised driver for our trip and we requested Hai who had collected us from the airport. His english was excellent and his knowledge too. Highly recommend him for his safe courteous driving.",50,5,"Ayr, United Kingdom",13,https://www.tripadvisor.com/Profile/J169ZAaudreym,audrey m,42767,Great hotel in side Lane,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"We booked a deluxe double room for 3 nights. The hotel is new, and the room was large with a comfortable bed, a patio, good air conditioning, cable and so so wifi.

The staff were friendly and helpful.

Highly recommend",50,64,NA,67,https://www.tripadvisor.com/Profile/KikuOG,KikuOG,42767,"Nice room, good service",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"This is a hotel that is situated out of the way, difficult to find because it is situated in a side road but is compensated by a fantastic staff. Staff willing to help. Had problem getting a taxi to get into the side road.
Not advised for the older folks as the bathroom requires climbing into a bathtub for a shower. The Vietnamese food served is good however, western food is mediorce except for the pumpkin soup. Breakfast is good, a kind of alacarte buffet with bread and fruits.
Lightings in the room is abundant but location of switches requires more thought as it is hidden between the bed and wall.
The rooms are clean and toiletries are supplied.",40,92,"Singapore, Singapore",513,https://www.tripadvisor.com/Profile/jeffchia88,jeffchia88,42767,A very good hotel due to warmth of staff,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"I generally do not like boutique hotels, but was compelled to book this one after reading previous reviews. I was not disappointed! Large clean rooms, nice amenities, and a computer in the room were great. But the Staff is the real reason to come here. From the doorman, to the check-in clerk who walked us up to our rooms, to the breakfast staff...every one was amazing. Very large smile and helpful attitudes greeted us every day! The cooked to order breakfast was amazing, and when I asked the attendants if I could combine a few different items from the menu into one dish, they cheerfully delivered.",50,13,"Las Vegas, Nevada",33,https://www.tripadvisor.com/Profile/BitzersAdventure,Danny S,42767,Great Boutique Hotel!,Trip type: Traveled solo,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"I've been to a lot of hotels and Serene Palace was the most welcoming I've ever stayed at. All of the staff are extremely friendly and helpful, but a special mention goes to trainee Kelly for being so very cheerful and attentive.
You not only get a welcome drink, but a welcome plate of fruit too.
The rooms are quite big and spotlessly clean. My only criticism is that the safe deposit box in my room was not big enough to hold even the smallest of laptop computers.",50,18,"Kuala Lumpur, Malaysia",20,https://www.tripadvisor.com/Profile/Sarnia31,Sarnia31,42767,Great service,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"This hotel is well located down a groov'n lane. It has extremely helpful staff - all of the women were welcoming, kind and helpful. The staff of the restaurant even gave us a care package for our drive to Hoi An.

The rooms are clean, and there is a computer with internet in the room, as well as wifi. The balcony is small, but gives a nice place to stand and contemplate the view (rooms at the front). What makes this hotel good is its people. We stayed as a family of four, and always found everyone very engaged.",40,13,"Sydney, Australia",20,https://www.tripadvisor.com/Profile/639salliem,Sallie M,42736,Great staff,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"This hotel was about a 15-minute walk from where the airport shuttle stops in the city of Hue. The room was beautiful, clean, and stocked with fruits and water during my two day stay. I was upgraded to a balcony room at no charge which really made a difference. Breakfast was included and is a mixture of menu ordering and a small buffet. I enjoy the menu option because the food is always fresh regardless of the time you choose to eat. The staff was amazing and had a place set aside for me in the morning when I arrived. I took advantage of a scooter city tour with one of the hotel staff (believe his name was Brian) and he was very kind and took me to wherever I wanted to go which included souvenir shopping. The location was also excellent for walking around town. The price was about 40 CAD a night and was the best hotel of my stay on Vietnam.",50,6,NA,33,https://www.tripadvisor.com/Profile/169kiaj,Kia,42767,Great Stay,Trip type: Traveled solo,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"This was an excellent hotel, and the staff went out of their way to help you. A special thanks to Mary and Scarlett.
Our room was large, and very comfortable, and we even had a computer in the room.
The hotel was also very conveniently located.
As the driver drove us to the hotel the first night, we entered an alley way. We got concerned thinking maybe the hotel was a dump. When we got to the front doors, and entered the hotel, we were pleasantly surprised. The first thing they greeted us with, was their smiles and refreshments.",50,3,"Toronto, Canada",6,https://www.tripadvisor.com/Profile/tony937,tony937,42736,"Excellent, well located hotel",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or720-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"A great hotel close to local bars and restaurants and although on a back and narrow street, it was accessible by car. We were a given a refreshing fruit juice on arrival and the staff were welcoming and friendly. Our room was spacious and had a balcony, overlooking the city. Breakfast was al la carte of western (mainly egg based dishes) as well as Vietnamese specialities with a small help yourself selection of fruit, bread and drinks. The hotel arranged an airport pickup, a day tour to the tombs, and a transfer to Hoi An. All the drivers were professional, reliable and friendly. We used the laundry service which was quick (back within the day) and, at $2 per kilo, we thought was good value. Would highly recommends this hotel for its location, quality of accommodation and the friendly staff.",50,150,"London, United Kingdom",313,https://www.tripadvisor.com/Profile/DavJo12,DavJo12,42736,Well located,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"My husband and I, along with 2 other couples, spent 2 nights at the Serene Palace Hotel. The hotel staff was very friendly, the room large and comfortable with a king size bed and large modern bathroom. We had a city view and found the room very quiet. This hotel is an amazing bargain that looks much more expensive and even included a very nice breakfast. It is located on a narrow street that is a short walk to the river. We would all stay here again .",50,13,"Rocklin, Ca",15,https://www.tripadvisor.com/Profile/lyndag2,lyndag2,42736,An amazing bargain,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"Lovely hotel, 5 minute walk to the main strip
Our room was a large room with king bed and small single. Room had a bathroom tub! Which is the first hotel we have been in with Vietnam with a bath which was a nice surprise.
Fresh fruit in the morning and lovely cooked breakfast.
What made this hotel is the staff they are so helpful and lovely. We had to leave early the next day and they made us a packed breakfast. Also let us come back to have a shower even though we had checked out after our day trip a few days later.

Would recommend definitely.",50,33,"London, United Kingdom",75,https://www.tripadvisor.com/Profile/Leahil01,Leahil01,42767,The staff made the hotel,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"It is located off a Main Street up an alley of other small hotels. But the service is big. Very comfortable place with great staff and good food, in particular a very nice breakfast. You can't go wrong in staying there. Only regret was we didn't have longer in Hue!",40,24,Nova Scotia,23,https://www.tripadvisor.com/Profile/NoviTraveller,NoviTraveller,42767,An Oasis in an Alley,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"This hotel was a really nice place, very clean and tidy. Nothing was too much trouble for the staff. The staff helped us book our next destination accommodation and transportation based on our choices. The restaurant at the hotel produced lovely meals and the kids loved the breakfasts; again nice friendly staff. The Hotel was in a quite location with easy walking access to good food and the Hue sights.",50,2,NA,10,https://www.tripadvisor.com/Profile/125keeganb,Keegan B,42736,Friendly Staff and Clean Rooms,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"Room was comfortable and clean. Staff was polite and helpful. Breakfast variety was limited but ok. Booking was direct with hotel and was easy. They had fruit platter awaiting for us when we arrived, it was welcoming and special. Would stay again in the future.",40,1,"Melbourne, Australia",4,https://www.tripadvisor.com/Profile/chiphuong2017,chiphuong2017,42736,Nice room with polite helpful staff,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"Perfect stay with incredible friendly staff. Clean rooms, very good beds and good food. Next time, if we should return to Hue we would choose this hotel again. It is a bit hidden in calm area, but in 10 minutes we were able to get to the tourist area.",50,NA,"Hamburg, Germany",5,https://www.tripadvisor.com/Profile/Maria0473,Maria0473,42736,Perfect stay,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42767,"we arrived early but we're encouraged to relax with juice and fresh fruit while our room was readied. Mary from the front desk sat with us to give us an orientation to the city and offered to help with our plans. The room was very elegant with fresh flowers on the bed. Excellent linens, wonderful breakfast, easy walk to the historic sights, and great bar next door. This hotel was a delight from beginning to end.",50,67,"Saint Louis, Missouri",58,https://www.tripadvisor.com/Profile/kathyp545,Kathy P,42736,Lovely room in a great location,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"We stayed four nights. There are cheerful, anxious to please staff speaking good English. Clean modern rooms with an OK breakfast. Excellent central location and there are lovely spa massages at their nearby sister hotel. It has been recently built and furnished and is modestly priced. What more could you ask for? Go there and you won't be disappointed.",50,12,"Brighton and Hove, United Kingdom",29,https://www.tripadvisor.com/Profile/DJTiranti,Dexter Tiranti,42736,All you could ask for,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"Can't fault the hotel at all. Breakfast was good. Service sufficient. Rooms more than adequate. But this is Vietnam; clean tidy gems are surrounded by dirty streets. Opposite the hotel is a shop fixing motorbikes, with all the associated oil leaks, for example. But the town is worth visiting just for the ruins of the Forbidden City",40,10,NA,51,https://www.tripadvisor.com/Profile/wjp2017,wj p,42736,Nice hotel in untidy surroundings,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or730-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,The hotel was cheap to stay in per night and as we were only staying one night we weren't expecting much. But the hotel rooms were amazing for the price and the hotel staff made sure they looked after us well too. Would stay here again!,50,14,"Coromandel Valley, Australia",44,https://www.tripadvisor.com/Profile/claypilat,cpilat,42736,Great value for money.,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,We were impressed by the wonderful service from the moment we arrived and were greeted by staff with a welcome drink and fruit platter. They organised car and driver for us to visit temples and were very helpful. The restaurant is excellent. Our room had everything we needed and was very comfortable. Great value for money.,50,NA,"Ko Samui, Thailand",2,https://www.tripadvisor.com/Profile/beachkeys2017,beachkeys2017,42705,A gem! Five star service in a small intimate hotel.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"I have family in Hue and am very familiar with the area and hotels. Hue Serene Palace Hotel is definitely a new favorite! It is located in on a small quiet road, close to everything but away from the main traffic.

I truly appreciate them especially for their honesty when I inquired about the cheapest route to the airport. I did not want to pay for a taxi so they called a bus agency, gave me the exact details/price for the bus! No miscommunication! Overall extremely professional customer service, beautiful room, and delicious breakfast.",50,4,"Seattle, Washington",6,https://www.tripadvisor.com/Profile/qlphan,qlphan,42583,Extremely pleasant stay in beloved Hue,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"The staff at the Serene Palace went out of their way to make our stay enjoyable, from the welcome drink and fruit platter to decorating our room with flowers and rose petals when we told them we were on our honeymoon. The room was nicely designed and we had a great view of the city from our balcony (though unfortunately not great weather), and the breakfast was delicious. Would definitely recommend!",50,4,"Los Angeles, California",14,https://www.tripadvisor.com/Profile/kpnorman,kpnorman,42736,Great stay at the Serene Palace Hotel,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"Serene Palace Hotel was perfect for a few days in Hue. It was walking distance to pretty much everything. The hotel was everything we needed: clean room, comfy bed, awesome shower. Friendly, helpful staff too! Thanks!",50,3,"Auckland Central, New Zealand",5,https://www.tripadvisor.com/Profile/aklkelmeg,aklkelmeg,42736,Perfect for three days in Hue,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"The service was just perfect.Great restaurant, room and amenities.
Very good value.The transfer service from the airport to the hotel and vice versa at an additional cost is an extra guest comfort. This transfer already becomes a tour through the beautiful landscapes on the way.",50,NA,"Ararica, RS",1,https://www.tripadvisor.com/Profile/Rosecler_riegel,Rosecler_riegel,42705,Excellence in service and hosting.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"I arrived for my three day stay during a power cut which lasted for six hours - not the best start. However, I was given a 50 percent discount on my first night which was very customer friendly of the hotel. My room was large and clean but rather drab and uninspiring. That was my feeling about the hotel as a whole. It could do with some smart ending up. The balcony of my room had a rail consisting of thin horizontal metal strips which looked a bit frail to me and easy to slip through. If I'd had young children I wouldn't have let them anywhere near it. Breakfast was okay but not as good as I have had elsewhere. The staff were very friendly and helpful and it is for this reason that I am giving the hotel a rather generous 4 stars.",40,56,Pattaya,85,https://www.tripadvisor.com/Profile/peterm930,Peter M,42736,Very riendly staff,Trip type: Traveled solo,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"My daughter and I stayed for three nights at the Serene Palace Hotel and thoroughly enjoyed our stay. Our room was the most comfortable of our two-week stay in Vietnam--roomy, clean, light, delightful.",50,NA,"Usak Province, Turkey",1,https://www.tripadvisor.com/Profile/larsonphyllis,larsonphyllis,42736,great hotel,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"We stayed at this hotel for 3 nights. I was very impressed their professional hospitality and service.

1. We were not informed that the electricity would be out after the 2nd night. They said the notice was at the elevator, but one of them always smiled and talked to us while waiting for the elevator, so we were not aware of it, either. We really needed to take hot shower that morning, so they finally found another hotel for us to take a shower. They paid for round trip to the hotel. They also gave us 50% refund for that night.

2. I asked them to arrange the open bus ride to Hoi An. I realized that I left my jacket on the bus early next morning at the hotel in Hoi An. We contacted the hotel and they arranged it to be delivered to the hotel in Hoi An by 3 pm. We were supposed to leave for Da Nang airport at 3 pm, so I was a bit anxious.. however the gentleman brought the jacket in time!!

Anyways, I was very happy with their professional attitude. They always help you when you ask for help.",50,NA,"Olympia, Washington",4,https://www.tripadvisor.com/Profile/riny14,riny14,42736,Excellent service,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"Highly recommend this hotel! Staff are great-very helpful and friendly. Restaurant is excellent. Rooms are great value- umbrellas and desktop computers!
Alleyway outside hotel can be v dark at night but besides that, we really enjoyed the hotel!
Michael & Laura",50,9,Ireland,7,https://www.tripadvisor.com/Profile/Cudster88,Cudster88,42736,Class Hotel,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or740-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"I booked a superior twin room and was pleasantly surprised at how big the room is. There is a computer for our use and also they gave us a daily fruit platter. The bathroom is also very spacious with all the amenities present. The staff of the hotel from the receptionists to the bell boys to the restaurant waitresses, were all very helpful and attentive. The breakfast was amazing! You can choose any amount and item listed in the menu. We had a most wonderful and memorable stay in Hue, partly thanks to Hue Serene Palace Hotel staff who went all out to make us feel comfortable and also the amiable taxi driver in Hue who made our trip complete.",50,28,"Penang Island, Malaysia",24,https://www.tripadvisor.com/Profile/Wpling21,PL Wong,42736,A wonderful stay at Hue Serene Palace Hotel,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or750-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"Found this hotel on a website for hotels. Looked ok on the pictures, but don't they all? Well, were we in for a big surprise. This was by far the best hotel we stayed in in Vietnam. Not the most fancy, not the best bed, but definitely best value for money. Big, nice, clean room with a bathroom with a proper door and no big window facing the room. That is something that seems to be very popular in many hotels here. Safetybox, computer and bathrobes in the room. Decent breakfast with very attentive personnel. Staff overall very friendly and helpful. Do stay here if you are looking for a really nice hotel for very little money.",40,8,"Garsnas, Sweden",59,https://www.tripadvisor.com/Profile/Trisis,Trisis,42705,Amazing value for your money!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or750-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"Serene hotel was clean, comfortable and modern. Staff was incredibly helpful from the beginning and gave us great guidance in making our visit memorable. They helped book all of our local tours. Hotel breakfast was also very good.",50,7,"São Miguel, Portugal",14,https://www.tripadvisor.com/Profile/tmestech,tmestech,42736,Fantastic Value,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or750-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
42736,"I stayed in 405 and the door kept getting a little stuck - but the room was otherwise lovely. The staff members however were what made this stay special. I booked in two tours through them, and the staff was kind enough to arrange for breakfast half an hour before breakfast usually starts before I left so i would have a good meal. Additionally, they arranged for me to have some fruit as I left too. The service was some of the best I've had in Vietnam! Keep up the good work. (Taxis were a little bit expensive though. Arrange for your own transport)",50,36,"Sydney, Australia",94,https://www.tripadvisor.com/Profile/travelnibby,JLQ,42736,Amazing service - attentive and helpful!,Trip type: Traveled solo,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or750-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
