h_comment_date,h_content_comment,h_rating,h_reviever_helpfulvote,h_reviewer_address,h_reviewer_contribution,h_reviewer_id,h_reviewer_name,h_reviewer_staydate,h_title_comment,h_triptype,h_url
Jul 2018,Stayed one night. Pleasant room with space. Staff friendly. Alan extremely helpful and knowledgeable He gave good advice on local area Good location. Caring staff even noticed it was my birthday and presented me with a birthday cake.,40,NA,NA,3,https://www.tripadvisor.com/Profile/LibbyT135,Libby T,July 2018,Holiday,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or290-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jul 2018,"Hue Serene Palace Hotel is your standard build Vietnamese hotel. We stayed in a 2 double bedroom and it provided sufficient room for our family over the 3 days in Hue. I got out at Hue airport and paid about 160K VND for a taxi to the airport. Make sure you have your addresses handed as driver’s may not know English well.

Whilst arriving at the hotel you feel it is off the main street and away from the action. Most of the action in this area hots up at night time. There’s currently stormwater and sewerage piping being re done so part of the street is blocked off.

When we arrived we were greeted by friendly hotel staff, welcome fruits and drinks which was really appreciated. Toiletries are basic and the hotel bathroom is respectable.

Infrastructure wise they have the standard local plugs which can fit Australian 2 pin chargers or Thailand, Taiwan or Indonesian electrical points. It won’t fit HK, Malaysia or Singapore chargers. Bottled water is provided for each person and there’s a computer in the room with chairs to sit at.

We had another double bedroom for 2 people and that was a very ample and spacious size.

In all the hotel was kept clean and worth staying at because of the location. I liked how it was not located on the walking street because once the roads are closed, you can’t drive in and out by taxi. So if you arrive or depart during the walking street time, it’s a struggle.

The only problem is sound proofing between rooms is poor and rowdy neighbours blasting a TV can mean less sleep or interrupted early mornings

Right now, the Hue Night Market isn’t really functioning and just a mere couple of stalls. What’s great is the hotel is adjacent to the Walking Street market in Vo Thi Sau, from Friday night 6pm -10pm and repeated over Saturday and Sunday. So having not been to Hue before, it was a nice surprise that we were so close to the action and the atmosphere. There’s plenty of restaurants and small stalls to buy food from and the street sellers had food that was edible for western tummies.

I also arranged a DMZ tour with the hotel and they arranged a tour guide who was a local from the area to the Vinh Moc tunnels for $100USD. Because the guide was a local who survived the war it was well worth it and more enjoyable experience. Passing the Ben Hai river was also The only thing I would completely by pass is the

I had arranged a city tour separately with another company for $50USD. I thought that was a good deal and they arranged my transfer to Da Nang, which including a stop at the super scenic Lap An lagoon and Lagoon Restaurant before the Hai Van Pass, was a good deal.",40,284,"Sydney, Australia",1920,https://www.tripadvisor.com/Profile/Goochmaster,Goochmaster,June 2018,Nice for Hue,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or290-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jul 2018,"We were overwhelmed with the excellent customer service and value for money, especially for a 3 star property. Everyone at reception, the restaurant, our driver (Tung), were attentive from beginning to end. Have to mention gorgeous Julia at reception who was brilliant , but not at all pushy, when recommending Hue attractions , and booked us on citadel and tomb visits/ river cruise. She was very informative and honest - thank you Julia! We were a family of 2 adults, 2 tweens, stayed 2 nights, we all fit well into one room, very spacious and clean modern. Breakfast was included where we could order anything off an extensive menu, the kids ordered eggs plus crepes! Due to its high ranking in trip advisor reviews, we also ate tried one lunch and one dinner in the restaurant, great local and western dishes. One evening, our daughter didn't feel well and couldn't eat her meal, the next day Sally from the restaurant advised we would only be charged half price plus she gave us a big pack of ""feel better"" fresh fruit. How lovely and unexpected ! You cannot go wrong staying here, we felt very well looked after , it's such an inexpensive hotel, plus only a short walk to restaurants and facilities. It made our first visit to Hue very memorable.",50,10,"Brisbane, Australia",13,https://www.tripadvisor.com/Profile/380do,D O,July 2018,"Fabulous rooms, service and price",Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or290-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jul 2018,"Location, comfort, value, and customer service are all excellent at Serene Palace. Tucked away down a quiet lane, this little gem offers a lovely complimentary breakfast and the staff will be willing to assist you with anything you need. Great value for money!",50,7,"Christmas Island, Australia",24,https://www.tripadvisor.com/Profile/AidoPotato89,AidoPotato89,July 2018,Love this place!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or290-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jul 2018,"This was a great place to stay! The service was very good, but the breakfast and restaurant was excellent. It’s very central and the staff have good recommendations with directions on how to get there. Would definitely recommend this place to stay in Hue!",40,3,"Banff, Canada",11,https://www.tripadvisor.com/Profile/kateameliagrady,kategrady,July 2018,Great stay!,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jul 2018,Friendly staff and a really nice room to stay in. We only stayed here one night but the staff made us feel right at home. Clean room and hotel. Room service and breakfast was really nice also. Would recommend a stay here for anyone visiting Hue..,50,1,"Prague, Czech Republic",4,https://www.tripadvisor.com/Profile/DannyJ759,Danny J,July 2018,Couple stay,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jul 2018,"This was a great hotel. The room was very comfortable and clean, and had a good view. The front desk staff were immensely helpful anytime we asked for assistance, such as booking a scooter tour, helping us book train tickets/other onward travel, recommending restaurants, etc. The hotel has strong WiFi and lots of hot water. The breakfast each morning was delicious and had numerous options, both from a buffet and from a menu. The hotel’s location is perfect, within walking distance of lots of restaurants, shops, etc. The location is especially great on weekend nights when roads in the area are closed to cars and you can walk around to enjoy the street life without worrying about chaotic traffic. The hotel is only a 30 minute walk to the Citadel. For longer-term travelers, an added benefit is that there is a place just down the street that will do laundry; we gave them a whole bag and it cost less than $2 (US).",50,26,South Carolina,48,https://www.tripadvisor.com/Profile/DBandJL,DBandJL,July 2018,"Great location, great hotel",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jul 2018,"Great stay in Hue. We had an excellent view from the top floor. The room and service were really good. It was quite central and the restaurant has good food. The breakfast was good too. There is a motorcycle shop out front, so don't be surprised if there are scooters and bikes blocking the small road at times. One end of the street was also blocked off for construction so you have to get out the other side.",50,4,"Vancouver, Canada",13,https://www.tripadvisor.com/Profile/Chanders82,Chanders82,June 2018,Great hotel with a view,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jul 2018,"My family originally planned to stay in Danang City, but Hue was more charming and stayed 2 nights in this hotel.
It was a good choice. hue was a good city. The location of the hotel was also quiet and the rooms were neat. The staff laughed and gave us a smile. I want to visit Hue and hotel again.

우리 가족은 원래 다낭시에 머무를 계획 이었지만 후에가 더 매력적이여서 이 호텔에서 2 박 숙박했습니다.

그것은 좋은 선택이였다.hue 는 괜찮은 도시였다.호텔 위치도 조용한 곳이였고 객실도 깔끔했다.직원들도 웃으며 우리를 대해 주었다.다시 또 Hue와 호텔을 방문하고 싶다.",50,1,"Okinawa Prefecture, Japan",2,https://www.tripadvisor.com/Profile/EuntaeK5,Euntae K,June 2018,Good choice,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jul 2018,"Very accommodating staff, large rooms close to everything breakfast good. I believe the restaurant is also good for lunch & dinner though there is so many choices available in the area. When we were leaving the gave us a travel pack of fruit very nice touch.",50,2,NA,13,https://www.tripadvisor.com/Profile/shanesN6633RA,shane s,July 2018,One night stsy,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,We only stayed 1 night at Serena Palace hotel on our way South along the coast of Vietnam. We found the hoetl to be excellent shape. The staff Lien and Tien were lovely and very knowlegeable. Staying at the hotel earns you a 10% discount at Restaurant and the room were clean and morden. Of all the hotel we have stayed at in Vietnam so far this was the most value for the money for sure. I would return.,50,3,"New England, North Dakota",2,https://www.tripadvisor.com/Profile/haroldw577,Harold W,June 2018,Great Hotel in Hue,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,This is by far the best hotel we have stayed in while in Asia. Especially considering the price. The rooms are really nice and clean. The staff especially Maya at reception are incredible and also the spa in the sister hotel was outstanding. It also has the best Vietnamese Pho we had in Vietnam. I can't recommend this place enough,50,5,NA,17,https://www.tripadvisor.com/Profile/leoh473,Leo H,June 2018,Absolutely Outstanding,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"We stayed at 3 different hotels in 3 cities on our trip and stayed at Serene Palace Hotel in Hue. This was the best hotel in our trip - friendly and helpful staff, good tours / drives at reasonable prices available, spacious clean room, and descent breakfast (with good fresh fruit). Their customer service prior to arrival via e-mail was also very good. I would definitely stay at this hotel again if I have a chance to visit Hue and recommend anyone who is going there.",50,1,NA,2,https://www.tripadvisor.com/Profile/soonhyangp,Spark37,June 2018,Best Hotel on our Trip!,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"This is a good hotel with very nice staffs, the room is new and clean. Good location and quiet.The breakfast is good with many fruits and juices,I really like the mango juice :).We will stay here if we come back to Hue",50,1,NA,1,https://www.tripadvisor.com/Profile/ngongoctuongv,Ngo Ngoc Tuong V,June 2018,Good place to stay in Hue,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or300-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"The location in an alley is pleasant in reducing street noise (traffic, vendors), and probably also in reducing smog ! There is a store next door to rent motorcycles ! The alley is wide enough for cars and minibuses, but not for full-sized buses.

The staff took down birth dates and gave my son a surprise Happy Birthday cake, with candles, in the hotel restaurant, and dining guests joined in with a hearty rendition of the Happy Birthday song, following a procession of waiters and waitresses ! (but you must show up in the restaurant during your Birthday to get that treatment, because the hotel hadn't notify us beforehand !)

Hotel staff is pleasant and honest. We've never lost anything in our rooms despite stocking them with gifts (some of which are valuable) !

The staffs we were in contact with the most have text-messaged us after we had left and became our friends, that we later entrusted with taking care of our next groups of friends and family members visiting Hue. Whenever we couldn't find a taxi, they offered to drive us in their motorcycles or in the hotel car, without any charge (needless to say, we showed them our appreciation later with gifts !)

Those extra-friendly staffs are Thyy Phan, Mary Truong, Kelly Le and Julia Huynh",50,3,"Los Angeles, California",2,https://www.tripadvisor.com/Profile/maudpham,maudpham,May 2018,My extended family and my friends have enjoyed several stays in this hotel within the last 12 months,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"The hotel is located in a small alley, but easy to navigate with walking distance to the riverside or the bar location. Room is clean, comfortable. Superior room is equipped with bathtub (no stand shower). Breakfast is ok, not something outstanding. Overall it is valuable",40,9,"Ho Chi Minh City, Vietnam",106,https://www.tripadvisor.com/Profile/thaikhang84,Buri V,February 2018,"easy stay, value for money",Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"Mary and the Serene Team made my stay awfully enjoyable and everything
after that worked out smoothly. Tucked away in a side street everything is in easy reach in Hue from the hotel and there is no street noise around. I booked a trip with them and that worked out perfectly. The breakfast was mega good.

So: Thank you all very much. I miss my time in Hue!
In German: Tausend Dank an Mary und das Team. Immer wieder gerne.",50,44,"Frankfurt, Germany",51,https://www.tripadvisor.com/Profile/GRworld,GRworld,June 2018,Just RIGHT!!!,Trip type: Traveled on business,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"Though the hotel is located in a small alley n looks unimpressive from the outside, the rooms were in excellent conditions (clean, spacious, new and comfortable). The front desk staff (in particular Alan) speaks very good english and gave great advice. Breakfast was good. Nothing we can complain about this hotel. Will stay here again if ever visit Hue!",50,3,"Singapore, Singapore",15,https://www.tripadvisor.com/Profile/ystan19122013,ystan19122013,June 2018,"Excellent, value for money hotel",Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"Stayed here two nights. After walking 400m along an unpaved road with heavy cases we received a very warm welcome. While being checked in we were given a welcome drink and fruit. We were also upgraded to a superior city view room. Nice large room with balcony and a bathroom with all you needed. There was complimentary tea coffee water and fruit each day. The room also had a computer and seating area. Breakfast was a mixture of self service and waiter service. A good selection on the menu. On leaving a taxi was arranged for our return. All the staff were helpful and friendly. I would recommend staying there and would stay if I return to Hue.
Not too far from shops or Perfume River. And taxis will come to outside the hotel. We were unfortunate to be dropped off a coach at the wrong end of the road.
Three days after leaving I received an e-mail from the office Manager Mary saying some items had been found in our room by housekeeping. A photo of the items was included in the e-mail and asked us if these were ours. (I think the £50 note was the reason she thought the items were ours.) I confirmed the items did belong to us and that I wondered if these could be sent to us in the post. After several e-mails between us and I was told the items were too valuable to post, so I made arrangements to collect them. On arrival I was welcomed and the items returned. I was also given a drink as it was so hot. After thanking Mary and her staff for their honesty I left. So despite what you may read on this site about the honesty of this hotel's staff from my experience I can assure you they are HONEST. The £50 note would have been worth a lot of VND to them.",50,35,Birmingham,79,https://www.tripadvisor.com/Profile/631PaulR,George R,May 2018,Two day tour stop over,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"The hotel service staff receptionists were all super friendly and helpful. In particular, a very nice lady called Kelly. They arranged for transport from Hue to Danang for us.
Breakfast was really good and the service ladies were so friendly and always chatted with us. The only minus point is that the massage place was at another building which was under going construction. The massage was really good though. The food at the restaurant was also reasonably priced and very good. Though their pamphlet has to be updated, the Green Bean restaurant at the sister hotel isn't open anymore.",50,12,Singapore,49,https://www.tripadvisor.com/Profile/floating_snowflake,floating_snowflake,June 2018,Excellent customer service,Trip type: Traveled with friends,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"We only stayed one night here and wished it was longer. Lovely hotel, we rented a scooter for $8US and spent the day scootering around the temples and pagodas. It was wet but it didn't dampen our fun! It's a decent walk to the palace from the hotel, but doable. Lots of little restaurants and bars within a close distance. You could easily spend a couple of nights here. Staff were lovely and very knowledgeable, room was clean and relatively quiet, shower was good. I would stay here again.",50,72,New Zealand,168,https://www.tripadvisor.com/Profile/LittleCurrant,LittleCurrant,January 2018,Short stay,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"We only stayed here one night but really loved the hotel! We travelled from Hoi An to Hue and the hotel arranged for a car to come and pick us up, we stopped at marble mountains, hai van pass and a lagoon which were all lovely, I think it cost around $58 USD.

We were greeted with welcome drinks and given a map to landmarks/restaurants of Hue. Our hotel room was upgraded free of charge to a large family room. It was spacious, clean and the staff extremely helpful.

The hotel restaurant is rated number 1 on trip advisor so we decided to have food in the hotel. The room service is the same price as eating in the restaurant so we just ordered it to the room and it was delicious and very reasonably priced.

We had a lovely breakfast there too, the food is made to order so really fresh and tasty, great selection! You can have eggs your way, Vietnamese or pancakes/crepes all fresh.

Definitley recommend a stay here!",50,25,"Glasgow, United Kingdom",51,https://www.tripadvisor.com/Profile/kirstenmac12,kirstenmac12,June 2018,Fantastic,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"This hotel was excellent, all the staff were helpful and were very friendly and welcoming and knowledgeable about the area and what tourists would wish. They recommended tours but also took into account our wishes and noted things that would save us money. When the restaurant staff noted my daughter was not so well abd had left our meak early, they provided some extra food that she could eat later -thanks to the restaurant stafff, who then asked after her the following day. The receptionists Tien and Lien provided very helpful information in the booking of tours or guvibg directions and greeted us by name each day.
In addition, the place was very clean, tidy, lots of hot water, service was excellent, all staff we met spoke english which was a help for us in Vietnam, breakfast was buffet plus hot options(crepes/noodles) included. Price good for all of the above. We would stay again and highly recommend.",50,2,"Hue, Vietnam",3,https://www.tripadvisor.com/Profile/Jacquelinewilkie007,Jacqueline,June 2018,Serene Palace Hotel service was excellent,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
Jun 2018,"Really lovely hotel, very clean and in a brilliant location. Within walking distance from a lot of attractions. The staff here are really friendly and full of lots of great advice about the area, what to do as well as the rest of Vietnam and travelling around. They offer tours and recommendations. In particular Catherine and Julia were very helpful and friendly, gave us lots of advice, very personable, they remember you’re names and ask how you’re trip is going, a really nice touch. Would highly recommend staying here.",50,1,NA,5,https://www.tripadvisor.com/Profile/434kerryf,Kerry F,June 2018,"Lovely hotel, brilliant location",Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or310-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
May 2018,"Very welcoming, greeted us with cold drink and fresh fruit when we arrived, quick and efficient Regards to checking in.
The staff especially Alan, was very polite and helpful regards to where to visit, food and other services around the hotel.
Great location, very clean, quite, very friendly staff, yummy breakfast, just fantastic service all around.
I will be recommending to all my family and friends.
I'll see you again when we return next time to Vietnam Hue.
Nina & Chris.",50,3,NA,8,https://www.tripadvisor.com/Profile/Hyunmi67,Nina R,June 2018,5star hotel with 5star service for very low price.,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or320-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
May 2018,"I picked this hotel based on location, beds and price. The restaurant was good and we had the fixed price meal the first night as we were beat from travel. Also liked the breakfast which included fresh omelets and great coffee. Staff was very helpful and friendly.",40,32,"Tarpon Springs, Florida",38,https://www.tripadvisor.com/Profile/V4580PYtomh,Tom H,April 2018,Good location and great price,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or320-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
May 2018,We were only here for a couple of nights but so please with our choice of hotel. It was within walking distance of everything we wanted to visit and the staff gave us plenty of suggestions for tours and were very helpful with arranging our onward travel by train to Da Nang. Our room was very clean and comfortable and excellent breakfast. Good choice!,50,13,Surrey,15,https://www.tripadvisor.com/Profile/ladytravellerSurrey,ladytravellerSurrey,May 2018,Best choice for Hue,Trip type: Traveled with family,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or320-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
May 2018,"직원들이 모두 영어를 잘하고 친절했습니다.
가이드북에서 알 수 없는 현지의 정보를 잘 알 수 있었습니다.
인터넷으로 알아본 여행사를 통해 하고싶은 것이 적절히 섞인 투어를 선택했는데
이 호텔에는 여러종류의 투어 프로그램이 있으며 가격도 매우 합리적입니다.
후에 시티에서 매일 즐거울 수 있었던 이유가 이 호텔의 스텝들 덕분이었던 것 같습니다.
All the staff were very nice and kind. I get a lot of information from this hotel.
They were really care about me and helped me everything I want to do.
And this hotel has lot of options for tour program so I highly recommend you to choose this hotel without booking any kind of tours.
They will help your trip as you want!",50,2,"Bangkok, Thailand",6,https://www.tripadvisor.com/Profile/ellian0016,ellian0016,May 2018,Best Hotel in Hue city!,Trip type: Traveled solo,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or320-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
May 2018,"Me and My friend Got here after a bike Tour and just wanted to relax. Luckily they had a superior room for only around 500k VND with Nice beds, tv and a/c. The receptionist even helped us to a room with to double beds instead of one, without charging us any further. The best place in hue for relaxing ans getting good service!",50,7,"Copenhagen, Denmark",6,https://www.tripadvisor.com/Profile/Journey766861,Journey766861,May 2018,You get a lot for the Price,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or320-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
May 2018,"Excellent staff, super friendly and helpful, always willing to go the extra mile. Breakfast is great with lots of choices, and the restaurant stellar overall. Room was spacious, bright, super comfy beds and very well maintained. Highly recommend. Thank you for a great stay!",50,3,NA,7,https://www.tripadvisor.com/Profile/L3304RQsebastianb,Sebastian B,May 2018,Fantastic experience!,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or320-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
May 2018,My wife and i stayed here overnight. The staff are so welcoming and the restaurant is fantastic. When we were heading out for a day trip. Restaurant staff farewelled us with a box of fresh fruit salad for our trip. There is now a new cement road to the hotel. Rooms are excellent as well.,50,17,"Armidale, Australia",21,https://www.tripadvisor.com/Profile/StevenG1958,StevenG1958,May 2018,Fantastic Place to stay in Hue,Trip type: Traveled as a couple,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or320-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
May 2018,"This hotel seemingly from outside looks pretty standard, however it’s anything but!
We were greeted warmly with welcome drinks and fruit and Mary and her team.
The rooms were beautiful and the staff were so kind and helpful!!
They organised for us to travel from Hue to Hoi An on motorcycle with easy rider which was great. Our tour guide Chinh was INCREDIBLE!! I can’t recommend doing this enough...don’t be scared!!
Possibly the best hotel we stayed in for the whole of our trip!!",50,11,NA,15,https://www.tripadvisor.com/Profile/Katiestjohn,Katiestjohn,May 2018,What an unexpected treat!,NA,https://www.tripadvisor.com/Hotel_Review-g293926-d4357913-Reviews-or320-Hue_Serene_Palace_Hotel-Hue_Thua_Thien_Hue_Province.html#REVIEWS
